Line,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC000970,0.803903735,-0.152834765,0.570429739,-2.836529999,-4.011020683,3.634452936,0.45103286,0.528282235,-0.384925069,-3.120292799,-0.145915027,-1.600060283,0.267384447,0.530961989,-34.91654934,-1.521385132,0.28709566,-0.363020304,6.752115198,-1.432557808,-237.9977914,38.68701117,-0.053100816
GPC000980,0.805289114,-2.471884015,1.196641495,-3.66854089,-6.029576221,-0.95830245,-0.730547789,-0.206670776,-0.104012747,-0.027583035,-0.118126987,-4.807553008,0.202551582,0.944713231,-26.85007318,-1.167983861,0.385013408,-0.475987222,11.83987365,-1.217987801,-180.2555008,17.27928176,-0.024465451
GPC000990,0.202309331,4.893691881,-0.040846316,-2.841676144,-6.293096461,4.097862125,4.965627025,3.746829703,-0.07294505,-3.638930511,-0.17999527,5.797369692,0.271659245,-0.365979462,-41.1398185,-1.678815488,0.38708432,-0.436903726,22.35566608,-1.794251038,-366.135972,2.279800723,-0.051398801
GPC001000,0.84149889,2.634966977,-1.431731479,-1.335006251,-1.244447838,1.454142352,23.47604941,15.16899372,-0.273762173,-4.071722686,-0.187850223,12.13275081,-0.038833994,-0.556025059,-38.73881674,-1.747188847,0.296783536,-0.368099901,-0.330279057,-1.851320137,-390.8485628,8.785883955,-0.058653877
GPC001010,-0.413613467,4.103238051,0.736658685,-3.027301321,-6.405746385,4.73486644,4.174734418,3.091301626,-0.275681778,-2.963936409,-0.021329841,1.045110339,0.385192901,0.055434424,-38.40839572,-1.844046685,0.195624149,-0.448566154,17.92538215,-2.020062745,-321.0647679,7.87612948,-0.058998496
GPC001020,0.144854191,0.718809839,0.179235419,-1.583926578,-6.506689192,5.743922275,3.108345492,2.406684611,-0.156463955,-3.910607723,-0.020478106,-0.939953064,0.337871293,0.061754747,-43.50957553,-1.916890574,0.235660577,-0.436241248,11.28756531,-2.257292219,-347.5913865,24.38028824,-0.056962173
GPC001030,0.631323256,7.047191013,-1.701180172,-3.115727374,-5.051214736,4.123441813,12.86085458,8.702059996,-0.637303521,-4.333636165,-0.206342629,11.06879046,0.172465098,0.187833793,-58.92487031,-2.428019743,0.416488681,-0.494747324,15.86296172,-2.031885772,-417.5831324,16.78767684,-0.071389027
GPC001040,0.463002596,-3.446066387,1.124874614,-0.244484624,-2.60378461,0.668455189,0.498219455,0.307630803,-0.261132912,-4.335713204,0.076566414,-11.61528808,0.019792533,-1.382131399,-11.9662819,-0.197388176,-0.053216448,-0.139297081,-10.68627191,-0.256248892,-144.5409973,-0.594970582,-0.00381304
GPC001050,1.936871265,42.78152822,-3.585914543,5.589700131,1.440212868,7.771932366,8.041364527,4.827485537,-0.620158629,-8.011906392,-0.437470128,15.536665,0.365302798,-2.322095494,-44.44984135,-2.527218386,0.10796789,-0.490573428,55.14408281,-2.438022706,-507.8434043,-19.54744881,-0.058454458
GPC001060,1.85292084,2.645417737,0.507276303,0.921027564,-1.557795106,5.425709119,6.085727029,4.239367084,-0.452576841,-6.765008245,-0.182139256,5.509892465,0.380586381,-1.02894618,-44.1549462,-2.107368812,0.156225292,-0.349479223,18.14022183,-2.098637269,-433.4440889,0.113614481,-0.031268289
GPC001070,1.854661666,3.528151433,-1.827578992,1.290635883,-0.396914723,5.33908446,8.404661029,5.925834045,-0.545750952,-6.730445326,-0.097313115,7.585745513,0.360841054,-0.720368621,-38.84792856,-2.555753548,0.210208964,-0.655180013,31.38550771,-2.369263823,-447.9353339,-1.880783635,-0.045794923
GPC001080,3.592661776,10.0227279,-0.924238117,-0.032798458,-3.492562362,5.253358119,10.7509933,6.670986425,-0.649235394,-7.335203537,-0.197729464,12.26762177,0.405458382,-0.814065279,-43.21362771,-2.758834404,0.248320346,-0.669127243,38.59701302,-2.450062059,-475.3310844,2.0058852,-0.043605927
GPC001090,0.461783448,-4.451636876,1.247992186,2.198488875,-0.209029329,0.730764801,-3.345424285,-2.091906107,-0.075953412,3.000308378,0.073713539,-7.859181895,-0.082135611,1.350744592,-10.53531925,-0.749029735,-0.172659238,-0.156561355,-11.19967316,-1.052839493,-85.88774773,4.891433192,-0.027184778
GPC001100,0.904899521,0.330711836,1.645251813,-3.077395808,-3.604506499,-2.22252008,-1.13459583,-0.470592844,0.10168106,0.991523648,-0.146131464,-5.306415797,0.20044699,2.413591629,-30.66416283,-1.495042034,0.153303164,-0.479746979,16.06989221,-1.680212837,-184.2796444,-30.51180777,-0.043163288
GPC001110,0.568109657,3.827255617,0.398088806,1.221393193,0.50969954,2.253957034,-2.496452205,-1.632445364,0.097072067,0.110779335,-0.0215055,-1.247600305,-0.179179963,0.709656691,-18.60368173,-0.800240024,-0.094077147,-0.257444812,0.985821604,-1.010260722,-161.0698252,-8.11346411,-0.036992253
GPC001120,0.512198713,4.290491388,2.553404173,-5.151867761,-8.722548288,-2.066034228,-3.289794062,-1.720930742,0.298376689,2.744765352,-0.055546652,-0.731068912,-0.086036199,0.357036606,-9.218520085,-0.139627045,0.500044592,-0.163504829,9.984301062,-0.900504958,-70.06634547,10.43779626,-0.027857151
GPC001130,0.961896784,0.192289103,-0.527487991,-1.934269808,-5.37203793,3.435891273,5.932142876,4.000604944,-0.52758831,-2.506102449,0.073616226,0.374049495,0.188895986,0.799351649,-35.96911124,-1.985418985,0.283673492,-0.279572211,1.327383375,-1.509710696,-234.8523573,44.28866703,-0.076191211
GPC001140,-1.161318626,-3.715055997,3.821365717,-1.979180469,1.106963544,-1.984857809,1.709819111,1.316236146,0.614606245,-1.158363743,0.010726429,-2.041954129,-0.460181585,-2.137132501,53.20605066,3.085793891,-0.780175373,0.37164744,-25.15808398,1.466354334,119.458351,-20.57037448,0.047713374
GPC001150,-0.067849264,13.85255831,-1.53759835,1.073730946,-3.91803726,7.47017145,5.540434686,4.416385174,-0.485493978,-3.05225165,-0.090450277,6.717239786,0.439636337,2.069924618,-44.33455461,-2.385092074,-0.113558517,-0.54679127,38.01961323,-2.341956668,-453.5471183,-14.21411379,-0.049714101
GPC001160,0.757102327,2.551454157,0.593325432,-2.592111781,-5.217757755,1.883902349,2.179868801,1.972972773,-0.447163131,-7.011411227,-0.142822364,4.602881785,0.267759683,-1.934211901,-20.57637548,-1.1089238,0.502206658,-0.196903669,16.42396235,-1.01099515,-281.1919766,11.0550084,-0.023825238
GPC001170,-0.203823306,4.172977841,1.130524406,-2.56196084,-5.808774121,5.721626226,3.270569612,2.715641711,-0.348560414,-3.037167355,0.006697961,0.555402874,0.355884269,0.327489643,-39.54198593,-1.933634243,0.165132229,-0.454461372,17.4394316,-2.238347083,-321.0578674,30.54053737,-0.064183673
GPC001180,1.20352388,1.268332964,1.083977947,-1.827801976,-3.364495379,0.063037386,-4.754818965,-2.80921082,0.084289882,3.978952449,-0.067069453,-4.703136437,0.106811155,1.80121022,-32.46199909,-1.519738559,0.132658113,-0.376089196,10.20753913,-1.798138052,-153.989173,11.75545438,-0.042263639
GPC001190,0.874821797,2.165275866,1.23218415,-2.975138331,-4.940421243,-0.584762881,-3.160344375,-1.861571347,-0.054439597,3.152916055,-0.138807543,-4.557726547,0.1440706,1.980432835,-31.46310098,-1.493098348,0.23862874,-0.378184382,17.87732796,-1.536944313,-180.0410981,-11.13618347,-0.031475319
GPC001200,0.691268367,1.8960377,1.624368672,-3.637340417,-4.984072831,-1.165087754,-2.331987352,-1.196795948,-0.043829936,2.782270628,-0.084021554,-4.309191334,0.126028784,1.625300056,-31.10543993,-1.322643723,0.253291956,-0.469583437,17.05771547,-1.37393931,-141.7982022,3.035762029,-0.033413198
GPC001210,1.054961445,2.081031172,0.015239921,-3.624162386,-6.96533696,2.767219058,5.903180859,4.577229383,-0.66578284,-5.659815177,-0.09044465,6.87882901,0.356018481,0.390759904,-48.30634283,-2.366494332,0.628853314,-0.321889128,8.477061232,-1.760241733,-421.231312,-2.181402418,-0.068587939
GPC001220,-0.665413441,-0.704454557,3.743460848,-6.947913505,-9.269744659,2.556871665,1.771220763,1.014783367,-0.692852154,-2.796020739,-0.013502534,-0.67991956,0.308478005,-1.125915443,-32.38552392,-1.067037442,0.859403021,0.526753358,3.247923905,0.489208523,-203.8670034,-2.214116702,-0.066502876
GPC001230,0.63978736,1.257624585,1.249512021,-3.795757937,-6.672760209,3.767504645,-1.451465426,-0.946724593,-0.21104206,1.441358833,0.07510136,-5.654673295,0.184898751,1.684347307,-23.23188311,-1.199204349,0.199165755,-0.479887415,0.481543384,-1.382850155,-162.2993588,0.500029574,-0.055379068
GPC001240,0.518393855,-6.934992486,0.568321766,2.507259796,1.688626377,0.536952952,2.490272645,1.117521104,-0.342379751,1.386424126,0.139584614,-10.77934958,-0.042181658,0.890375883,-13.23777088,-0.839566883,-0.405225941,-0.200392821,-15.59653893,-0.680995007,-123.96987,10.26712864,-0.038922539
GPC001250,-1.047148969,-9.917762052,1.877050409,-4.779765527,-4.66475796,-1.560494639,-0.379565858,0.122404262,0.836169635,-0.862067295,-0.016282025,-1.520273884,-0.475254306,-2.827288749,42.64249461,2.342548728,0.065622158,0.478406428,-4.8990366,0.71662334,159.3347353,-33.05059688,0.000532482
GPC001260,0.535234228,1.962162678,1.243045877,-3.405601533,-6.673315586,1.614118638,-0.931425715,-0.817024799,0.030255742,1.232891331,-0.012080409,0.091403105,-0.021062411,1.25901968,-16.22013438,-0.916430949,0.283303734,-0.393852417,10.79335615,-1.133433861,-136.5257883,19.33249348,-0.040277805
GPC001270,-1.142345533,-9.022720787,1.654099755,3.108680088,2.315228442,-0.906042935,-1.49508666,-0.557014034,0.880129489,-2.349761482,-0.023495418,-2.373236849,-0.542297804,-2.613714168,35.70559575,2.70813493,-0.577063212,0.562449816,-23.0470353,1.421456482,81.27652239,-5.526733685,0.120333452
GPC001280,0.392090884,2.204847718,-2.647422948,-0.065458987,-2.643908046,4.640467217,5.678171272,3.450492533,-0.492379398,-6.023650351,-0.424134357,6.219740779,0.346720898,-0.862173654,-40.66251487,-1.850837088,0.233551544,-0.378149886,20.59605761,-1.693813374,-446.1790211,15.42162306,-0.053895393
GPC001290,-0.526525476,-0.553612218,-0.221603395,-3.280744793,-5.951624504,2.476563655,3.31962035,1.854495375,0.144486088,-2.147495485,-0.307514639,8.032978443,0.048906044,-1.194043009,-5.8067347,0.141345492,0.386812463,0.023225476,14.14360652,-0.64982429,-270.0896828,21.85584268,-0.030909392
GPC001300,0.879350779,2.558698992,1.028762855,-2.233634133,-1.467279089,0.354617931,-4.137604407,-1.618005469,-0.816579486,-3.374436008,-0.073862848,2.416368267,0.293608483,0.390421199,-37.80338625,-2.121903422,-0.005784673,-0.22321095,17.21628978,-1.204356957,-258.4510019,29.62123929,-0.048308104
GPC001310,-1.186257298,1.941913303,2.025404721,-0.253190718,0.586276972,-0.717150615,-2.033490528,-1.762170258,0.567704748,4.425783219,0.108216492,-0.033848177,-0.588951033,-1.522546395,44.84261887,2.202225779,-0.325880879,0.046270124,0.872069081,0.782210477,193.7018301,-13.84950511,-0.026587775
GPC001320,-1.100289075,-5.466642742,3.167870305,-9.352213292,-11.05742383,-1.960676937,-4.637704367,-3.005745372,0.729317194,1.130976516,0.03987054,0.957860076,-0.685663124,-2.388777492,65.80580845,2.889016404,0.427043938,0.436938272,-9.649976118,0.993866532,217.2417621,-8.767947298,-0.030567962
GPC001330,-0.595669327,-1.17721957,-0.305328508,-5.08789951,-7.496982049,0.636974346,-1.839793012,-0.768929687,0.410141044,-2.012562087,-0.037948032,-1.358555288,-0.178240396,-2.377357037,7.916961248,0.831027139,0.136762224,0.136995023,13.4836236,-0.025319199,58.7813678,-34.51762723,-0.015059369
GPC001340,0.675615531,-1.749313953,0.471194829,-5.210314354,-6.477672779,6.595005591,0.716631838,0.815616076,-0.099328969,2.164647162,-0.050073468,2.357252514,0.231907176,3.227462662,-34.00675693,-1.802694405,0.084764166,-0.450863552,8.882878025,-1.981177945,-179.6937517,2.542423678,-0.057816923
GPC001350,0.490752786,6.264257787,-1.323250136,0.103456773,-4.624732421,7.914494228,7.658342351,5.047316795,-0.685332729,-6.718384235,-0.023778975,3.082328102,0.390031879,-0.653074273,-53.9372056,-2.487400029,0.224629778,-0.54662051,19.69183634,-2.249790832,-407.0393917,98.67398481,-0.058700174
GPC001360,1.153075473,-14.59377613,7.336847773,10.9622958,28.48233929,7.98766316,6.994221524,4.529792051,-0.640879214,-5.544875687,0.137924247,-7.287981159,0.422948368,-1.327408539,-44.19046272,-2.027467252,-1.736437552,-0.395709766,-33.35788078,-2.0663022,-219.3464769,88.27255561,-0.059656703
GPC001370,1.032099226,1.489565408,0.126780373,-3.700717358,-5.713975939,3.596569109,-1.189055847,0.064631835,-0.328841166,-4.10470293,-0.266422476,3.647865714,0.390331818,-0.653652696,-26.2698645,-0.971550793,0.355684586,-0.204639634,18.27042628,-0.68057397,-268.8848442,-3.768648288,-0.031557884
GPC001380,0.085876284,3.928690653,1.866924314,-3.825809381,-5.775890273,-3.978247404,2.171566826,1.445299757,0.467650748,1.933478979,-0.056418912,-0.130925183,-0.22103268,0.453676599,12.96573026,0.788227011,0.210976287,0.119847298,12.05289559,-0.113135791,26.00814471,-9.705465268,0.010928859
GPC001390,1.121912827,-1.205080331,1.515989949,-4.318557429,-7.948434388,-0.481952404,-2.142116212,-1.402704107,0.125719862,2.308418986,-0.042744073,-4.864551806,0.064555018,1.242370426,-18.67399671,-0.819177884,0.47923265,-0.373184357,1.881798629,-1.105594844,-103.7540614,-5.223678606,-0.028005921
GPC001400,0.580054238,1.889085731,0.885697849,-1.660434837,-2.577568746,1.729375318,-0.104591173,-0.06654412,0.029270691,0.575858622,-0.178820009,1.481403106,0.084680428,0.532210975,-17.72601814,-0.876204482,0.203463055,-0.320063562,9.708477056,-1.15211278,-127.7316044,-15.02550028,-0.034851608
GPC001410,1.045035386,-2.026085024,0.122189102,-5.430531935,-9.80666014,2.7127404,0.737891117,0.925294307,-0.455416502,-3.264658688,-0.120016328,-1.03976637,0.331132878,0.081268078,-32.5559239,-1.478204571,0.712444418,-0.348531859,9.470148923,-1.274184869,-301.5148907,10.07871969,-0.034911995
GPC001420,0.851035693,-2.699450267,2.520915676,-2.06866767,-2.303382977,3.251510762,0.536098306,0.432289062,0.064474816,-3.112385592,0.010869056,-1.01196318,0.147187799,-0.486706318,-32.70450842,-0.947763632,0.127619183,-0.353661385,-0.619796572,-1.441533723,-236.9878243,11.70722617,-0.039802606
GPC001430,-0.646311825,-1.746530532,2.273506525,-6.155829222,-6.748103432,-0.950115867,0.881992725,1.424569141,0.915363071,-0.22731717,-0.136207735,7.293276919,-0.32241505,-1.582228181,28.84548124,1.68321966,0.128915544,0.277281126,3.14433554,0.069892254,-25.74794638,-19.00411111,-0.006244368
GPC001440,1.132698584,-3.742277299,1.229269523,-6.128019462,-9.851303434,2.139817118,0.219015355,1.337501506,0.25312736,-3.130689549,-0.248770672,3.074699479,0.143379805,-1.221493933,-16.92079246,-0.580515051,0.444026345,-0.219996652,-4.675342527,-0.92374709,-323.3838681,10.62037514,-0.016648967
GPC001450,0.740313688,3.80486597,1.605917726,-1.296774702,-2.445730134,4.188259332,6.993370114,4.73987187,-0.104189117,-2.847880339,-0.170092715,4.325501529,0.26102207,-1.201068708,-34.85445141,-1.461025484,0.273178687,-0.181969636,9.523001913,-1.550664038,-286.6389017,10.02553821,-0.051253135
GPC001460,0.546764677,-1.850582808,0.515203848,-6.48148656,-7.608548942,0.612824627,-1.564552761,-0.468569167,0.232260881,-5.35102375,-0.038061035,2.591315636,-0.178417533,-2.450002579,-17.80785846,0.261602884,0.329595573,0.263248512,7.392522927,-0.40236432,-78.87088734,0.42588457,0.005360853
GPC001470,1.082074683,-8.377002683,1.42333538,0.745398762,-0.649071926,2.830205551,1.914103368,1.731788146,-0.282112314,-1.604567594,0.13330027,-8.564875857,0.1230555,0.262124139,-18.10642877,-1.045017175,-0.160933552,-0.352645942,-22.19638033,-1.448712808,-198.4020866,48.39372745,-0.059786151
GPC001480,0.931280768,0.705462329,1.110091471,-6.26499332,-6.688550603,0.657080934,-4.391953386,-2.262797275,0.0505483,-5.532686874,-0.134590731,-0.540799257,-0.315533525,-2.791181303,-10.16201035,0.368825518,0.405697017,0.196075394,3.777585067,0.161886385,-57.90694391,5.295287443,0.020310395
GPC001490,-0.583478703,-6.535661138,3.603697947,-7.505415015,-6.662167938,-3.05434948,-2.906894613,-1.409625321,0.559401671,-2.764543303,0.055312123,-4.306663845,-0.549121256,-2.681306901,59.04454557,2.77323405,0.185971606,0.465143914,-18.06003469,1.171192864,218.8531375,-3.12078495,0.00709052
GPC001500,0.217018265,2.62818785,2.263740793,-2.419732205,-3.318688603,-0.979186528,-2.551440014,-1.696119701,0.201177579,5.91517476,-0.022125306,-0.904681048,-0.152207859,1.699355234,-2.777582826,-0.405934633,-0.065245857,-0.344606439,0.78588609,-0.525340801,-38.42737071,-6.951783941,-0.042536979
GPC001510,0.115426662,0.363050377,-0.155446649,-0.232990906,-3.189448283,3.012574003,0.551203152,0.546778718,0.063319117,0.914648214,-0.0377253,0.121415494,0.148520798,1.057245472,-32.04486337,-1.330961279,0.101548443,-0.372589855,11.46470027,-1.343039658,-195.5765231,-9.013177163,-0.0552187
GPC001520,-0.755746176,-8.314812452,3.756017514,-10.00890683,-8.887445226,-3.172331827,-4.1534943,-2.422762331,0.53613402,-0.186208409,-0.00499808,0.525579697,-0.599982496,-2.799888929,103.0836671,4.072238169,0.272472853,0.459658379,-28.4840181,2.351388273,224.4750014,-20.02851015,-0.030434735
GPC001530,-0.345675446,-6.316407159,0.567335806,-1.291078397,-2.249912665,-1.490776294,1.280346292,1.219924041,0.635602062,-2.293144664,-0.067515249,-1.725604772,-0.36402828,-2.461934422,42.32400262,1.773743285,0.014682497,0.464461682,-15.48681131,0.560192338,48.84441559,30.45407062,-0.001701466
GPC001540,0.239405078,2.65846415,-2.52190908,-1.831605915,-5.913775576,3.876552387,3.921406859,2.368668274,-0.501007405,-5.03924688,-0.334220903,5.539630355,0.245270702,-1.169956135,-42.05778713,-1.73176888,0.484104019,-0.394515472,23.6049281,-1.514779431,-347.367636,15.46975984,-0.048736169
GPC001550,0.229190997,2.110540384,-2.338421,-1.698761426,-5.450613453,3.525969101,4.211123548,2.487831191,-0.434962019,-5.307847747,-0.354072734,5.31190098,0.239980994,-1.347037607,-38.80510378,-1.563416038,0.495637402,-0.373193469,22.2639351,-1.39339518,-346.6202702,15.55564513,-0.04478524
GPC001560,0.133660897,1.804448054,-2.349030657,-1.975647441,-5.40212823,3.938949082,4.673350951,2.860360113,-0.413589649,-5.347401153,-0.345185088,5.650887914,0.241434459,-1.515071417,-39.06665746,-1.567548545,0.477002731,-0.401170123,21.42260128,-1.370243851,-335.082234,11.04230857,-0.044878082
GPC001570,0.219955226,1.432280019,-2.306033348,-2.109034646,-6.007381972,3.699357729,4.414700053,2.619835958,-0.439901125,-5.645831692,-0.338796723,4.834833008,0.239776042,-1.276691356,-44.08948493,-1.77855827,0.511921697,-0.391257443,21.24816552,-1.554265122,-359.7759077,10.06240382,-0.044945181
GPC001580,0.356588843,1.337430626,-2.283691426,-0.166003626,-2.992901133,5.112511028,4.967679767,2.647748923,-0.554103871,-5.697261809,-0.473913172,5.686316942,0.366143415,-0.829164303,-45.84927422,-2.04734887,0.252033007,-0.369488062,24.44033365,-2.036520935,-437.1229602,14.68770901,-0.061446259
GPC001590,0.270059302,2.162804197,-2.203525368,-1.782084152,-5.001548764,4.057344537,4.283755993,2.587024291,-0.563869335,-5.692819996,-0.353464866,5.972973065,0.272786534,-1.104125311,-42.32958035,-1.810258284,0.472097738,-0.464778923,21.31866858,-1.495718301,-373.3538467,13.24909006,-0.046011383
