Line,Group,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC000030,Core,-1.880418877,-3.807986824,1.508831671,-0.63410189,-2.597940218,-8.922003233,-1.122066498,-1.920472042,0.977365468,0.071433858,-0.064006876,4.13677979,-0.878727639,-3.166829848,87.12636587,4.1597117,-0.27504887,0.78343147,-12.62087092,2.895813463,307.6127189,-31.71126374,0.072985261
GPC000040,Core,-1.537539146,-3.934523858,0.428836613,4.07646026,2.077875374,-7.916708875,-0.954562214,-1.295045944,0.738625704,0.442729594,-0.045257665,2.348982343,-0.781063476,-2.742723439,63.80826223,3.304041406,-0.581307229,0.578643645,-13.18321525,2.18335657,197.6438952,-27.25081134,0.05505128
GPC000130,Core,-0.514759105,0.106530082,1.560938821,-0.818483144,-0.241841019,-2.637781082,-0.231075976,0.077176381,-0.02224117,-1.218941406,-0.054890924,3.314935559,-0.21223028,-0.822613161,23.55790674,0.798394812,-0.056103253,0.068504489,0.921419031,0.718962626,17.85483365,13.08458633,0.022982909
GPC000140,Core,-0.49432581,1.836744985,-0.952758218,0.825368375,-0.865605593,1.300455866,0.074729392,0.324227666,-0.273334302,-0.411811563,0.032409569,4.199411199,-0.046769493,0.54476046,-0.290477684,-0.489642496,0.087616352,-0.374296565,13.35015445,-0.096157315,-65.01047561,32.74966028,-0.002368243
GPC000150,Core,-0.855916721,1.69379639,1.532973866,-2.358526879,-2.349817581,-4.521378733,-0.252087386,1.276014137,0.284949255,-0.420752347,-0.101061189,4.707781303,-0.399275061,-1.455197362,40.31216776,1.751381669,-0.091957478,0.235356992,7.372963973,1.11999543,114.0618334,-2.970036803,0.028317951
GPC000160,Core,-2.073538589,-4.388972048,3.737598091,-1.752059667,-0.729442119,-8.453395856,-1.158731415,-2.21790846,0.807071736,0.783067049,-0.028799951,3.266754538,-0.928520442,-3.296168529,113.7879859,4.785626296,-0.329605799,0.702735181,-17.00977572,3.522508899,388.6461416,-34.21992129,0.061437926
GPC000280,Core,-1.341042177,-1.509673529,2.756529106,-5.989664861,-5.996053345,-9.633406179,-1.017956457,-0.99959699,0.807833052,1.433239773,-0.089038707,5.842165552,-0.831158543,-2.61341295,88.97171777,3.787516871,0.146089486,0.707623902,-3.481172817,2.477856716,317.2955255,-26.55392567,0.048142315
GPC000300,Core,-1.706501554,-0.515705009,3.707138586,-6.696343862,-5.742563011,-8.683565092,-1.014439095,-0.94463559,0.801642804,0.509701074,-0.087773244,7.831365209,-0.814236563,-2.851647107,106.4314332,4.279658893,0.096639788,0.739125289,-1.65215212,2.790455082,350.6260986,-23.22279706,0.039572707
GPC000360,Core,-1.693101991,-0.432755318,3.517203052,-6.448597311,-5.458250305,-8.640400391,-0.997560189,-0.8277614,0.801339225,0.469204105,-0.080520783,7.915813429,-0.795557914,-2.813568693,105.9704501,4.266908724,0.081772672,0.734400607,-1.382801744,2.751001885,351.7400691,-21.80727315,0.03827696
GPC000390,Core,-0.548879952,0.600579143,1.573634478,-0.787611792,-0.210478073,-2.585384193,-0.216818453,0.129129889,-0.03931223,-1.39232999,-0.06033716,3.654285004,-0.211891384,-0.812298255,24.21229668,0.809559664,-0.067185078,0.052431826,1.650134671,0.746578663,17.79465696,14.7018845,0.024859284
GPC000760,Core,-2.318254056,-4.273540494,2.318342991,-6.283036285,-8.112066035,-31.37841041,1.464566744,20.2085637,1.942657344,1.484962129,-0.333603417,7.87946964,-1.005640387,-3.421883233,112.8361432,5.603275968,0.338379258,0.976682083,-26.4366823,1.75615503,346.9036107,-34.67440605,0.03919722
GPC000800,Core,-0.555948563,0.071482177,1.236352888,-0.960443254,-0.566818668,-2.584134413,-0.179153249,0.294875168,-0.04275159,-1.437166849,-0.064171728,2.970434779,-0.224977709,-0.734057714,25.08773531,0.819021149,-0.015454145,0.048865288,1.149322935,0.762721651,19.39379745,13.17992171,0.024461019
GPC000830,Core,-0.298265955,0.530781391,1.057519961,2.532962604,4.30578921,-1.197527886,0.244390981,1.434548636,-0.237049191,-2.800763617,-0.065401929,3.270810283,0.013042317,-0.150372901,2.792660298,-0.187236826,-0.338791656,-0.046950586,3.501664498,-0.115326195,-92.87297569,37.29616543,0.017500216
GPC000850,Core,-0.002753896,1.119960551,1.077201627,-0.980212074,-0.354061841,-3.287432185,-0.199607072,0.253444757,-0.045635423,1.235143042,-0.043804581,2.039263913,-0.13847422,0.659992652,8.08015921,-0.010093916,0.038569238,-0.042335295,5.092557812,0.042913017,-30.34208761,4.5976248,0.00338437
GPC000870,Core,-0.60565446,0.362831261,1.328241253,-0.861007556,-0.399506705,-2.585423765,-0.199649181,0.215895374,-0.054664106,-1.461269787,-0.062416789,3.381438576,-0.229574455,-0.784918545,26.28834342,0.856147609,-0.030399808,0.045960619,1.262825807,0.802526129,17.88350147,13.45620016,0.023041488
GPC001000,Core,-0.438414421,1.370287649,0.392126484,-1.456405569,-2.260795536,-0.679029326,0.035480302,1.19250286,-0.204784349,-1.680226362,-0.104309472,2.574025461,-0.100288314,-0.355341475,9.420044302,0.117776348,0.075238306,-0.105002397,7.756238085,0.247956982,-65.76574229,19.49947628,0.009511211
GPC001050,Core,-0.331777204,0.736078432,0.839242701,-0.441791889,-1.098148407,-0.129389797,0.035265032,0.758551719,-0.355244201,-3.35567386,-0.090317936,2.554701048,-0.027769369,-0.716236299,1.461480048,-0.217499174,0.057541506,-0.143905868,6.135137513,0.045909573,-119.484297,35.22808406,0.015434049
GPC001070,Core,-0.50787025,-0.359511818,2.333022931,0.482008687,2.079960838,-1.912848634,-0.172790365,0.025465518,-0.097947754,-1.941483198,-0.0659896,3.208019279,-0.199251308,-1.066517153,22.96335752,0.669638121,-0.224318399,-0.015933613,0.438410178,0.580507123,0.016108324,25.82548843,0.02211779
GPC001080,Core,-0.65364126,0.274470505,1.337780908,1.051287672,3.060837219,0.188160721,0.255894588,1.351719383,-0.280827464,-1.457506674,-0.035570021,2.873762362,0.011917836,0.354673956,4.491996844,-0.235373143,-0.297362055,-0.115548683,3.246799695,-0.004035359,-75.72912219,28.92003604,0.005342348
GPC001150,Core,-0.423904872,2.13120664,0.159499084,2.018079333,1.561013056,1.138324907,0.318660226,1.171375061,-0.306892349,-2.13441262,0.052307661,4.037252098,0.037629214,0.624231751,-3.940390961,-0.814861009,-0.061430573,-0.227689785,6.873905246,-0.517361492,-134.3012133,58.83788583,0.002651174
GPC001220,Core,-0.602748637,0.277437164,1.138049584,1.475857267,3.546818553,0.436712918,0.266968473,1.458922313,-0.262073493,-1.500597529,-0.029374427,3.036853645,0.024991209,0.377527512,3.259200836,-0.268575718,-0.335871099,-0.104160604,3.558986767,-0.061372281,-74.87394098,30.15879112,0.005842672
GPC001360,Core,0.104822866,-11.61969434,9.82834298,9.686963703,32.91293392,1.824839557,0.819401571,2.373813732,-0.441958038,-4.947515524,0.064856613,-1.847426902,-0.005640387,-2.555867906,3.8457728,-0.082420071,-1.969313047,0.05397677,-30.74052845,-0.021163348,22.23527724,68.06892729,-0.005700024
GPC001460,Core,-0.055433545,1.162356941,2.580842989,-8.736369615,-7.902899369,-4.997586502,-1.32113202,-2.658066396,0.404195808,-4.854809951,-0.207777149,11.22903485,-0.605640387,-3.821199473,19.01231129,2.079914147,0.434533104,0.796943521,11.49024074,1.452030633,6.414277662,-19.77773939,0.039017062
GPC001490,Core,-1.777792967,-3.714438629,3.846632741,-6.948656714,-6.10375246,-9.292759585,-1.240009214,-2.132240515,0.953485168,0.165612264,-0.041903212,5.801141087,-0.926831313,-3.510292323,127.7984674,5.15303286,0.114403453,0.890586315,-14.8724969,3.509435116,432.5402602,-32.17709155,0.050868357
GPC001740,Core,-0.533884279,0.240801715,1.48160815,-0.590759949,-0.054685683,-2.652504342,-0.199457638,0.274237064,-0.036514728,-1.484876666,-0.061931318,3.30760823,-0.201541518,-0.850674691,22.87712974,0.784273762,-0.068322687,0.052726687,1.700463153,0.722009473,13.68312246,13.91998035,0.025255475
GPC001800,Core,-0.510756877,0.368869148,1.583626256,-0.808836142,-0.284599838,-2.629955138,-0.215774936,0.19202922,-0.04400835,-1.318599519,-0.064012914,3.410171376,-0.21634822,-0.81191558,23.47387122,0.785372387,-0.058077735,0.056064695,1.74688865,0.72136682,13.43814849,14.19487818,0.024433453
GPC001870,Core,-0.536006972,0.65377758,1.511141966,-0.78631126,-0.288702817,-2.451921452,-0.234353884,0.050705621,-0.04458179,-1.312196549,-0.064094154,3.558163089,-0.219625218,-0.761739241,23.06565298,0.76907466,-0.057298634,0.043444914,2.216542521,0.720953112,13.14958007,14.06464906,0.024570273
GPC001970,Core,-0.510231967,0.540154384,1.567977852,-0.888463848,-0.385497002,-2.789556154,-0.18901075,0.223868795,-0.070031696,-1.381349152,-0.062681986,3.255095919,-0.212994478,-0.737678786,23.72581783,0.749110984,-0.044903455,0.045144828,2.166293224,0.699274527,4.425706503,14.03024883,0.021492776
GPC002050,Core,-0.513563123,0.329677439,1.546955495,-0.664412574,0.036875082,-2.475564793,-0.209055563,0.157962393,-0.063116941,-1.457019845,-0.054237229,3.044255651,-0.200826039,-0.726379829,22.38978759,0.699932858,-0.061241541,0.037016151,1.820322823,0.669541505,1.811479653,15.01086763,0.021901441
GPC002070,Core,-0.51337154,0.253460931,1.497645645,-0.727817336,-0.022512298,-2.374060679,-0.197540113,0.218514253,-0.061721723,-1.485079795,-0.055476984,3.036816474,-0.202118086,-0.787125934,22.18502867,0.715322504,-0.067230435,0.047908597,1.815285936,0.657745136,4.542960074,14.72265143,0.021195709
GPC002370,Core,-2.018681198,-4.351404176,4.868765,-9.347954099,-8.818097842,-9.811368613,-1.477802422,-3.575367313,0.918161777,0.344677711,-0.06652937,5.53527696,-0.984288993,-3.490572276,141.5402818,5.636025457,0.347458898,0.910829084,-16.89267464,3.913745368,449.8828523,-36.02635991,0.04559482
GPC002420,Core,-2.164407903,-9.465848179,7.661676317,-10.75136961,-9.0737327,-9.75216044,-1.656081051,-4.393811265,0.86573427,-0.067630468,0.012528355,1.507617799,-1.005640387,-3.668411012,135.4616061,5.806516711,0.415302335,0.643348751,-28.00975923,3.98196852,433.6102775,-34.22440606,0.036178604
GPC002430,Core,-1.827455646,-3.124076422,3.85692938,-7.351853045,-7.16585989,-10.59411294,-1.146190937,-1.60122159,0.952720252,0.343499516,-0.091097404,5.660679419,-0.995972219,-3.507828746,124.547757,5.196059514,0.202290436,0.96445353,-10.30097006,3.551737494,426.55602,-35.57510079,0.04577936
GPC002470,Core,-0.226523393,0.129358221,0.868045092,0.183865338,0.345997778,-2.32433079,-0.103040734,0.132461292,-0.085145792,-2.325486843,-0.059713517,3.24339402,-0.190273224,-0.708855345,23.29177404,0.616750265,0.013817475,-0.004734994,0.7123337,0.598721241,-21.18997558,25.31569099,0.025657128
GPC002590,Core,-0.855270145,0.466005579,0.875180067,0.080043001,-1.067594193,-3.929014914,-0.239579866,0.570180342,0.025401057,0.236752476,0.002832722,4.219016064,-0.397081471,-0.707494055,32.13394569,1.070282019,-0.020310802,0.043144118,2.251568828,0.965759763,65.94206959,9.537568,0.020705579
GPC002630,Core,-1.078832195,0.607828814,1.516728696,-0.502637188,-1.146424456,-5.882211651,-0.492358927,0.160946709,0.321618395,1.34214642,-0.022420601,5.026639083,-0.572902221,-1.194042737,48.17075016,1.927497999,-0.129949852,0.176513511,0.442662136,1.471952111,146.9973837,-4.82102064,0.033344363
GPC002650,Core,-2.010827469,-4.064894867,3.69997566,-7.780980933,-6.942611772,-9.949668629,-1.309082681,-2.086382307,0.890852585,-0.077144494,-0.078798265,5.154000179,-0.975662461,-3.700779063,123.9262434,5.226541514,0.158196638,0.861880808,-11.69086323,3.623078371,439.6964293,-35.87269267,0.042424542
GPC002680,Core,-0.346484334,0.752346031,0.705418066,1.011815437,2.426005202,0.263248918,0.00668583,0.471336506,-0.444706656,-2.554986788,-0.030795731,4.129588202,-0.001651696,-0.152104081,-0.451093653,-0.383268549,-0.106206443,-0.261598232,5.429037177,0.11554517,-109.1729456,30.77616293,0.013561862
GPC002710,Core,-0.367592677,-0.574048442,2.434580683,1.83060271,4.673353254,-0.93956815,0.288174548,2.143786149,-0.342520035,-3.104190931,0.007067966,1.83155238,-0.007716315,-0.655351561,5.158262035,-0.26846986,-0.343509381,-0.072861818,-1.656206003,-0.107158364,-105.561626,46.81598245,0.012512717
GPC002770,Core,-0.832148218,-1.627460516,2.315826021,-0.162809572,0.702305453,-3.166969838,-0.431633299,-0.51191054,0.093265353,1.356975781,0.023878678,4.028571513,-0.413245316,-1.0385669,39.61436274,1.368946606,-0.147578498,0.103910851,-1.56530943,1.142294465,129.3196928,4.126537035,0.00684634
GPC002790,Core,-0.789505505,0.320169411,1.180853057,0.399896026,0.446170189,-3.366689958,-0.450719121,-0.040390741,0.084891776,1.708087907,0.04810628,2.450422238,-0.394291709,-0.413399142,22.73016213,0.871698293,-0.10009083,-0.078966955,4.571431824,0.748528965,61.8940275,-1.241735665,0.013480512
GPC002850,Core,0.166677229,-0.273102137,1.908735532,-2.137288041,-2.385088476,-1.800195222,-0.248775206,-0.990002275,-0.039894922,-1.128820156,-0.108951412,1.903907634,-0.185156979,-0.572515681,11.11962828,0.192201431,0.142732751,-0.100988447,0.300815266,0.314164034,-60.91081847,12.55129219,0.010508331
GPC002860,Core,-1.664407903,-9.850463568,3.098342987,-0.428036295,-5.088732705,-3.424910444,-1.176535543,-1.590686267,0.279195808,-5.947170694,0.175722572,-4.899789606,-0.278367661,-4.145178252,18.83922111,2.21757993,0.184533105,0.271368075,-10.34822078,2.644221268,38.31861089,-17.17440607,0.159948245
GPC002870,Core,-0.50841857,0.335848463,1.575138861,-0.766587561,-0.027833967,-2.487581148,-0.2157267,0.185013588,-0.042094084,-1.38719912,-0.056062633,3.29825954,-0.199228994,-0.778723267,22.72359158,0.769017231,-0.065497424,0.055909919,1.436819687,0.692587235,14.87723402,13.63488934,0.023637644
GPC002900,Core,-1.856537034,-3.090050265,3.996887939,-8.597345651,-8.6095453,-11.43903653,-1.160231116,-1.252760011,0.83438659,0.674711214,-0.080312425,5.781529184,-0.958765763,-3.359076541,129.4861172,5.086199224,0.338139962,0.854925289,-13.31118619,3.497400673,403.0073917,-36.8788043,0.043201151
GPC002940,Core,0.02104637,6.075077425,-0.332409896,3.967183767,1.913752972,0.367548861,0.414544801,1.725011642,-0.282328793,-2.49295515,-0.131205101,9.406268416,-0.012625532,0.85605452,-0.993355364,-0.65770418,-0.218561906,-0.284302065,14.98382616,-0.486011186,-125.7417557,77.96402867,0.016840678
GPC002970,Core,-0.520961116,3.772490344,0.402595024,-1.817228893,-4.096045135,-2.181029778,-0.133871467,0.463807203,-0.006041452,-1.625636625,-0.141208701,6.378447602,-0.126847847,-0.168825258,16.26438363,0.438425835,0.272531595,-0.015870914,9.08702046,0.482631342,-26.4105766,16.27508412,0.015083307
GPC003010,Core,0.327899788,-9.004309721,0.99667632,-5.611369614,-5.920399366,-3.331102753,-0.623052613,-2.716359343,-0.395804192,2.071763467,0.203855031,-8.940530349,-0.005640388,3.172157166,9.000318273,-0.334771166,0.484533104,0.532237639,-23.10975923,0.23610386,-127.861389,-14.74107271,0.010124685
GPC003030,Core,-1.205755582,0.565332321,1.364666554,-0.624978134,-1.072274546,-5.752256954,-1.014543095,-1.623988577,0.304182566,5.403597079,0.093865596,3.611034133,-0.708011021,-0.23283036,43.23563493,1.748410258,-0.083873387,0.075764607,0.289906535,1.420760555,189.1833933,-27.28389563,0.017626954
GPC003040,Core,-1.632100211,-2.214836044,4.576676317,-11.42136961,-9.285399364,-5.627641213,-1.288750318,-3.040205495,0.529195808,10.13539983,0.063535253,6.947704929,-0.577068959,-0.156933741,76.93850005,2.124319743,0.484533104,0.103666211,-6.965022403,1.899261754,378.681944,-31.58940606,0.019922538
GPC003050,Core,-0.295177135,-2.235078957,-1.456657007,2.54363038,-1.655399366,-2.553910443,-0.877707678,-1.918686265,0.204195807,10.1766224,0.133141881,-0.800530358,-1.005640387,7.113787258,15.6968073,-0.110006275,0.338379258,-0.412206804,5.706907406,0.53575973,167.5686107,-12.66607273,0.013525381
GPC003090,Core,-0.995657109,-1.274154767,0.761769616,1.427843727,0.715867805,-4.287208462,-0.792117886,-1.178169309,0.025024503,4.908131342,0.130066414,1.291421618,-0.53123959,0.643997306,29.23799944,1.042451951,-0.112976386,-0.133285618,-1.105162516,1.188457854,138.0945637,-21.24796944,0.016437317
GPC003100,Core,-1.100138703,-1.133172091,1.34068194,0.848263574,0.306523779,-4.042268402,-0.920798198,-2.005733657,0.084678415,4.878805225,0.109073376,1.481809314,-0.592393946,0.528123922,33.38523922,1.268320965,-0.120705746,-0.115106366,-1.141136593,1.362330943,151.925876,-21.03019138,0.021372341
GPC003120,Core,-1.802869441,3.115690268,4.861676313,2.02196371,-1.945399369,-3.951410441,-0.85553652,-2.228186265,0.096503499,10.07317412,0.309492897,4.442802969,-0.005640388,2.645511399,31.72784177,0.841717861,0.146071566,-0.134429027,7.390240741,1.288452038,257.9986107,-21.49773939,0.014038922
GPC003150,Core,-0.956715597,0.611074889,-2.536657004,4.265297049,-0.268732699,-2.707410442,-0.788352486,-2.251936265,-0.211188807,7.745587914,0.463581901,2.3224326,-0.096549479,2.406545882,25.35197972,0.603786827,-0.123159203,-0.162206804,5.671009964,1.12075973,246.4302774,-19.11607272,0.011851768
GPC003160,Core,-1.533638673,6.475690265,-2.074990336,12.10029704,6.474600629,-4.895160439,-1.158669561,-3.807186264,0.279195808,8.142139645,0.301635784,5.799469638,-1.005640387,-0.255523081,47.56611763,2.038269585,-0.623159203,-0.076458012,4.344240742,1.777298192,261.5952775,-28.05607272,0.010869232
GPC003170,Core,-1.164407904,3.745690269,-1.604990337,16.79196369,19.35960061,-1.625410444,-0.951474372,-0.805936269,0.204195808,8.652484475,0.302210624,2.859469643,-1.005640387,0.405166573,48.7494765,1.638269585,-1.200082279,-0.337327577,6.971009967,1.709221268,359.4436106,-26.38440606,0.009950196
GPC003190,Core,-1.602100211,4.957228727,0.993342988,11.11696371,15.16626729,-2.166743773,-0.9607238,-0.03531862,0.173426577,8.569725855,0.300848512,5.142078338,-1.005640387,0.633787263,44.50715211,1.514131654,-0.892389972,0.238119992,3.882548434,1.533067422,299.0836107,-28.91773939,0.009492086
GPC003220,Core,-1.738766878,0.841844123,7.376676315,-14.7563696,-6.6287327,-6.086660442,-1.458941818,-2.977186268,0.250349654,7.359381025,0.070223817,5.402947901,-1.005640387,-1.111729979,91.01749692,3.338269584,-0.065466895,-0.245540138,-8.221297703,2.514990499,424.9302773,-34.74273939,0.015548068
GPC003240,Core,-2.087484826,7.995690263,3.953342987,-9.539702938,-6.888732694,-10.83483901,-1.624234772,-6.281579121,0.487529141,5.703581647,-0.17453986,8.276136307,-1.005640387,-2.260570102,97.55213641,3.956137922,0.351199771,-0.46776236,-3.668092579,3.267682806,363.9852774,-33.17607273,0.032589355
GPC003260,Core,-1.685867516,1.497673086,3.509287113,-6.777043538,-5.883987732,-7.39212639,-1.449123651,-4.002326629,0.359574472,5.752189864,0.047896887,4.670734848,-0.908978794,-1.281157385,81.07453961,3.136146052,0.166527717,0.056770803,-4.920523796,2.611897363,301.087071,-37.23253219,0.019371089
GPC003280,Core,-0.995485592,-2.465244819,1.529401593,0.345427474,-0.099169935,-6.052004705,-0.804913494,-1.256703647,0.38087193,2.338590048,-0.018113117,0.777462573,-0.624660045,-1.256843042,46.20359745,2.066571559,-0.305460893,0.339081186,-7.83057552,1.570638903,148.1300493,-23.71933284,0.030779423
GPC003300,Core,-1.737693026,-2.36634754,3.27179826,-1.668750701,-1.235308545,-8.906024038,-0.891916177,-0.989604973,0.807061731,0.178135567,-0.125781462,3.430928423,-0.835834692,-3.151054007,86.91699174,4.032548457,-0.342224197,0.628504171,-10.04084665,2.987257921,284.5614239,-34.09234192,0.083604306
GPC003310,Core,-1.610561749,1.235690271,3.656676319,-9.459702938,-9.787066028,-7.351099461,-1.017507216,-4.533772951,1.173426576,3.918266966,-0.418942695,8.268560548,-0.460185843,-2.406968702,77.72503204,3.566238933,0.184533104,0.91459058,6.040240738,2.015182806,362.1802773,-33.11273937,0.029673044
GPC003320,Core,-1.535833585,-2.259857057,2.182704791,0.841568439,0.996728048,-8.575937628,-0.807500138,0.053899687,0.662549301,0.338315084,-0.050661496,3.479173866,-0.795994042,-2.493562509,76.18084995,3.536417701,-0.40280491,0.594671706,-9.638542798,2.565834917,257.8847507,-26.9531054,0.064841611
GPC003330,Core,-1.812100211,-6.812002033,-1.136657007,6.820297046,0.751267301,-8.034521548,-1.436874149,-3.943325155,1.118481521,-1.090094235,-0.040729985,1.966612504,-1.005640387,-3.513139272,68.11359891,4.045465987,-0.892389972,1.002825874,-30.75975922,2.439682807,239.0836108,-32.55273939,0.045495488
GPC003350,Core,-1.780524155,-2.39319537,1.978099366,-1.520309721,-2.330474139,-8.568617296,-1.217817092,-2.142638143,0.828911683,1.109061174,-0.03158109,4.089382722,-0.842162658,-2.977902223,75.63434682,3.723091654,-0.235423562,0.720381554,-9.3243602,2.537464363,284.3791222,-34.62606925,0.054952359
GPC003370,Core,-1.818254057,1.755690269,10.35500965,-1.059702948,15.19960061,-3.742938226,-0.79683646,-0.436408488,1.019580422,0.620464772,0.196167138,11.93639271,-1.005640387,-3.12466101,69.56220136,3.77854052,-2.200082278,0.767531757,-11.07899001,2.048082806,368.526944,-30.02273938,0.033186492
GPC003380,Core,-1.463766879,2.435690264,5.625009654,-12.09970294,-10.62373269,-8.154243772,-1.405808934,-1.506658489,1.096503499,0.257036198,-0.213029201,11.99946963,-1.005640387,-3.721661012,191.6177727,6.438683376,0.351199771,1.438487639,-8.236682344,4.020864624,446.0969442,-37.43940606,0.04043735
GPC003410,Core,-1.160470886,-1.237016656,0.46080852,2.784023588,0.776808441,-5.996529167,-0.885873245,-1.406646884,0.202272374,2.539940785,0.062199459,1.679577229,-0.62376616,-1.219133658,54.53583778,2.229078471,-0.258788672,0.245292985,-7.055126825,1.962810142,177.7166176,-25.42896169,0.027497095
GPC003430,Core,-0.996959768,0.785167693,1.728225895,-6.041187717,-7.802399138,-4.727926694,-0.647501388,-1.274957264,0.46325371,2.136381114,-0.027959311,1.998493589,-0.453945122,-1.045726287,45.19880918,1.997225301,0.276980003,0.389108373,-1.161732016,1.460488835,179.8620221,-20.56793072,0.017440024
GPC003460,Core,-1.066662925,-0.720410547,1.702077978,0.53256548,1.193650533,-4.924262118,-0.485700577,-1.089819717,0.397638415,2.274231169,0.00755006,3.164760392,-0.445042133,-0.561582255,43.6364821,1.718961107,-0.280761318,0.289640606,-4.371826674,1.294990095,158.9753997,-5.723193805,0.039528826
GPC003500,Core,-1.056810976,-1.95460434,1.905808337,-0.86537563,0.688455176,-5.465316641,-0.598568681,-1.431778524,0.356420558,0.453684386,-0.004408558,3.143035739,-0.459618012,-0.892403793,61.52049355,2.231294057,-0.165273785,0.342404823,-7.455873222,1.599832245,167.9751541,-5.760103425,0.032289112
GPC003910,Core,-1.103617432,-3.895332403,1.838095647,-0.790281464,0.254589496,-4.663540115,-0.568274266,-0.21839984,0.373476841,1.691956575,0.101795763,1.86736735,-0.503653875,-1.042267946,35.35791201,1.657116158,-0.181749555,0.38154741,-6.565322166,1.129916789,154.1700474,-5.015884193,0.030926473
GPC004110,Core,0.027899788,5.709975976,5.913342984,-6.993036281,-8.332066033,0.323777057,-0.161294327,0.212438733,-0.595804192,-6.926963798,0.005415106,3.859469641,-0.005640387,-3.51206101,1.849772823,-0.433316621,0.434533104,-0.110619503,9.436394586,-0.102317192,-134.1680557,44.54226058,0.018186502
GPC004160,Core,0.358669019,-5.958855172,-0.819990339,-2.909702945,-2.112066041,-11.31966043,1.604195707,16.34281371,-0.548185144,-1.330274143,-0.269795249,-4.157771736,-0.005640388,-1.091385149,10.90749695,0.262407517,0.338379258,-0.245540138,-22.40206691,0.619990499,-171.6797222,-23.39940605,0.020500806
GPC005050,Core,-0.772828467,1.982255792,1.996240353,-2.915615834,-2.968312369,-2.701903875,-0.399575532,0.092286309,0.184798412,-0.8201041,-0.149364967,5.724473392,-0.227723258,-0.925691124,28.85768894,1.265644615,0.011277091,0.13523085,9.16482849,0.891542592,63.94941427,0.05442461,0.031473782
GPC005130,Core,-0.072100212,-4.091266245,2.51500966,-7.279702943,-7.128732695,-7.863660436,-1.294573653,-4.789186263,0.73752914,3.983518956,-0.200323068,0.576860944,-1.005640387,-1.275867909,38.65370383,1.927924757,0.415302335,0.179296464,-3.355913099,0.928067422,186.9152775,-27.44440605,0.018720092
GPC005180,Core,-1.244827484,-0.52811925,1.225009661,-5.258036291,-8.417066041,-5.653410444,-1.234144509,-2.979123765,0.793084696,9.10103619,-0.32734256,1.279469644,-0.805640387,0.128672319,44.56617281,1.896516712,0.384533105,0.460809069,10.29408694,0.947228263,160.5269443,-22.10440607,0.026217193
GPC005200,Core,-1.067535633,-4.066018838,0.557003182,4.743849903,3.754426413,-4.984787096,-0.824790741,-1.392900386,0.492652654,0.534524517,-0.011724056,0.240163689,-0.60620292,-1.9233457,45.42146155,2.323922452,-0.552112835,0.409901288,-12.85519537,1.726217375,151.6935647,-22.44940949,0.052131006
GPC005360,Core,-0.422043959,2.938702695,0.31147516,2.177310555,1.535910786,0.040441972,0.162608137,0.928666832,-0.093274584,-1.792116857,0.007863156,5.454464311,-0.043948858,0.132710867,9.542836172,-0.036606376,-0.190497015,-0.128026635,8.837075507,-0.112289106,-53.34526758,46.97413882,0.013125333
GPC005370,Core,-0.989127988,-1.624742463,1.997784737,-2.561835608,-2.746953423,-3.705327646,-0.693538771,-0.615426702,0.100306851,1.566640209,0.002427131,3.289254765,-0.449588326,-1.411222599,28.19386681,1.175419025,0.091846015,0.270953572,0.016262035,1.141900146,89.32084274,1.300409657,0.018651885
GPC005420,Core,-0.332100212,8.17216085,-0.279990338,-2.328036284,-5.248732692,-4.970077106,0.149097646,2.661397059,-0.408304192,-1.922392373,-0.1520752,2.180898213,-0.255640387,0.075100892,5.703868045,0.103540521,0.184533104,-0.013216905,23.12100992,0.179905029,-157.5013891,21.03559395,0.013982133
GPC005470,Core,0.032017765,5.534435759,0.662647614,0.930699321,1.256364461,0.970072853,0.409708328,1.348759061,-0.303541342,-0.509753561,-0.164643487,6.129126078,0.083271846,1.72601124,-4.699053484,-0.773899186,-0.171991859,-0.233748225,13.06725863,-0.595760704,-131.0558534,35.30366341,-0.002215072
GPC005480,Core,-0.132439426,-0.645104415,0.338338238,0.380894688,-0.588717284,-1.878713541,-0.475929949,-1.027875798,-0.125945981,0.109993957,-0.080477171,1.204466919,-0.22237481,-0.176400334,15.15019463,0.382620275,-0.025288416,0.096531491,2.610784371,0.349367535,-33.08688147,5.099323346,0.005687206
GPC005600,Core,-0.912481053,-2.513222314,1.619139007,-0.917224361,-0.386689306,-4.796761537,-0.87164159,-2.17775164,-0.016146115,1.370279892,0.025476154,-1.081174336,-0.468070608,-1.282922758,34.75728251,1.469551526,-0.08005979,0.078637721,-7.372578078,1.509811678,85.55775476,-19.37431718,0.02509337
